fact_user_daily_activity_id,user_key,date_key,subscription_plan_key,campaign_key,is_premium,has_active_subscription,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,active_courses_count,completed_courses_total,created_at
37391,512,20251027,1,9,True,False,4,7,103,8,1,3,2,2,False,3,8,2025-11-20 19:31:33.973266
37392,376,20251027,3,9,False,False,2,3,14,9,1,1,18,5,False,1,9,2025-11-20 19:31:33.973270
37393,627,20251027,1,14,True,False,5,3,136,0,1,2,28,0,False,2,0,2025-11-20 19:31:33.973275
37394,387,20251027,5,32,True,False,3,4,141,7,4,1,3,7,False,1,7,2025-11-20 19:31:33.973280
37395,419,20251027,4,32,True,True,5,4,261,8,1,2,11,5,False,2,8,2025-11-20 19:31:33.973284
37396,81,20251027,1,41,True,True,4,8,183,9,3,1,26,5,False,1,9,2025-11-20 19:31:33.973288
37397,941,20251027,1,28,True,False,4,1,277,1,3,1,13,0,False,1,1,2025-11-20 19:31:33.973293
37398,630,20251027,4,26,False,True,0,0,0,0,0,0,5,19,True,0,0,2025-11-20 19:31:33.973295
37399,824,20251027,5,21,False,False,0,0,0,0,0,0,15,37,True,0,0,2025-11-20 19:31:33.973298
37400,842,20251027,4,15,True,False,0,0,0,0,0,0,0,44,True,0,0,2025-11-20 19:31:33.973300
37401,219,20251027,5,24,True,True,1,8,88,6,0,3,12,5,False,3,6,2025-11-20 19:31:33.973305
37402,789,20251027,5,5,True,True,5,1,150,5,1,3,26,3,False,3,5,2025-11-20 19:31:33.973309
37403,281,20251027,4,23,False,True,2,4,193,9,5,2,1,7,False,2,9,2025-11-20 19:31:33.973323
37404,591,20251027,2,43,True,True,0,0,0,0,0,0,13,49,True,0,0,2025-11-20 19:31:33.973329
37405,190,20251027,1,13,True,False,2,3,14,6,4,1,19,2,False,1,6,2025-11-20 19:31:33.973334
37406,305,20251027,3,24,False,False,1,8,204,2,1,1,3,0,False,1,2,2025-11-20 19:31:33.973338
37407,263,20251027,1,49,True,True,0,0,0,0,0,0,0,9,True,0,0,2025-11-20 19:31:33.973355
37408,14,20251027,4,46,False,True,0,0,0,0,0,0,12,51,True,0,0,2025-11-20 19:31:33.973368
37409,978,20251027,5,11,False,True,1,6,126,9,3,2,17,0,False,2,9,2025-11-20 19:31:33.973373
37410,668,20251027,1,29,True,True,5,8,88,3,4,2,29,5,False,2,3,2025-11-20 19:31:33.973377
37411,566,20251027,1,35,False,True,2,6,251,4,2,2,29,5,False,2,4,2025-11-20 19:31:33.973382
37412,970,20251027,1,46,True,True,4,1,139,0,5,3,22,5,False,3,0,2025-11-20 19:31:33.973386
37413,669,20251027,5,32,False,False,4,3,270,8,4,2,5,3,False,2,8,2025-11-20 19:31:33.973391
37414,468,20251027,5,5,False,False,0,0,0,0,0,0,11,38,True,0,0,2025-11-20 19:31:33.973402
37415,120,20251027,4,31,False,True,4,5,286,5,4,3,21,1,False,3,5,2025-11-20 19:31:33.973407
37416,646,20251027,3,8,True,True,4,3,113,8,1,1,24,1,False,1,8,2025-11-20 19:31:33.973411
37417,465,20251027,4,28,True,False,1,3,47,0,5,1,28,5,False,1,0,2025-11-20 19:31:33.973416
37418,339,20251027,1,10,False,False,0,0,0,0,0,0,7,15,True,0,0,2025-11-20 19:31:33.973419
37419,615,20251027,2,12,True,False,2,3,48,5,1,3,26,5,False,3,5,2025-11-20 19:31:33.973423
37420,471,20251027,3,20,False,False,1,8,197,8,4,1,9,7,False,1,8,2025-11-20 19:31:33.973429
37421,206,20251027,3,47,False,False,0,0,0,0,0,0,4,40,True,0,0,2025-11-20 19:31:33.973432
37422,323,20251027,4,45,True,False,3,4,257,10,5,3,1,4,False,3,10,2025-11-20 19:31:33.973437
37423,196,20251027,4,19,False,False,0,0,0,0,0,0,10,21,True,0,0,2025-11-20 19:31:33.973449
37424,488,20251027,1,31,True,True,1,7,238,6,1,3,17,1,False,3,6,2025-11-20 19:31:33.973453
37425,666,20251027,1,47,False,False,2,6,244,2,1,3,1,6,False,3,2,2025-11-20 19:31:33.973457
37426,482,20251027,3,39,True,False,1,5,178,0,1,2,13,6,False,2,0,2025-11-20 19:31:33.973462
37427,854,20251027,1,17,False,True,3,3,292,8,0,3,6,4,False,3,8,2025-11-20 19:31:33.973466
37428,98,20251027,2,40,True,False,2,8,153,5,1,1,9,0,False,1,5,2025-11-20 19:31:33.973471
37429,268,20251027,3,3,False,False,3,3,189,5,1,1,18,5,False,1,5,2025-11-20 19:31:33.973475
37430,657,20251027,3,24,True,False,3,6,235,6,1,2,23,1,False,2,6,2025-11-20 19:31:33.973479
37431,137,20251027,5,41,True,False,2,3,91,5,1,3,20,6,False,3,5,2025-11-20 19:31:33.973484
37432,502,20251027,2,43,True,True,2,8,257,5,5,1,22,3,False,1,5,2025-11-20 19:31:33.973488
37433,229,20251027,5,14,False,False,2,1,229,7,1,3,27,4,False,3,7,2025-11-20 19:31:33.973501
37434,564,20251027,4,15,False,False,0,0,0,0,0,0,4,8,True,0,0,2025-11-20 19:31:33.973503
37435,735,20251027,3,14,False,True,0,0,0,0,0,0,7,43,True,0,0,2025-11-20 19:31:33.973506
37436,690,20251027,3,3,True,True,5,1,179,10,0,3,17,1,False,3,10,2025-11-20 19:31:33.973510
37437,39,20251027,2,45,False,False,2,3,26,10,0,2,22,6,False,2,10,2025-11-20 19:31:33.973514
37438,954,20251027,5,33,True,True,0,0,0,0,0,0,8,25,True,0,0,2025-11-20 19:31:33.973517
37439,262,20251027,4,47,True,True,5,1,146,4,4,2,5,7,False,2,4,2025-11-20 19:31:33.973522
37440,885,20251027,5,21,False,True,5,3,57,2,2,1,10,0,False,1,2,2025-11-20 19:31:33.973526
37441,377,20251027,4,23,True,True,0,0,0,0,0,0,15,59,True,0,0,2025-11-20 19:31:33.973528
37442,918,20251027,2,22,True,True,0,0,0,0,0,0,9,10,True,0,0,2025-11-20 19:31:33.973531
37443,682,20251027,4,29,False,True,0,0,0,0,0,0,15,9,True,0,0,2025-11-20 19:31:33.973534
37444,191,20251027,2,10,False,False,0,0,0,0,0,0,8,26,True,0,0,2025-11-20 19:31:33.973537
37445,18,20251027,4,32,False,True,2,7,11,9,1,3,18,0,False,3,9,2025-11-20 19:31:33.973542
37446,409,20251027,3,28,True,False,5,4,14,3,3,2,13,2,False,2,3,2025-11-20 19:31:33.973546
37447,617,20251027,2,14,False,False,0,0,0,0,0,0,2,19,True,0,0,2025-11-20 19:31:33.973549
37448,357,20251027,4,48,False,True,5,6,216,6,3,2,8,5,False,2,6,2025-11-20 19:31:33.973553
37449,675,20251027,3,5,False,True,0,0,0,0,0,0,14,20,True,0,0,2025-11-20 19:31:33.973556
37450,783,20251027,5,39,True,True,4,7,299,5,2,2,27,1,False,2,5,2025-11-20 19:31:33.973560
37451,519,20251027,5,12,False,True,0,0,0,0,0,0,4,13,True,0,0,2025-11-20 19:31:33.973563
37452,118,20251027,3,3,True,True,5,6,190,1,3,1,9,4,False,1,1,2025-11-20 19:31:33.973568
37453,217,20251027,2,7,True,True,3,8,95,3,4,3,29,5,False,3,3,2025-11-20 19:31:33.973583
37454,101,20251027,2,25,True,False,0,0,0,0,0,0,7,54,True,0,0,2025-11-20 19:31:33.973586
37455,896,20251027,2,15,True,True,0,0,0,0,0,0,11,30,True,0,0,2025-11-20 19:31:33.973589
37456,891,20251027,3,19,False,True,5,7,216,8,1,3,8,3,False,3,8,2025-11-20 19:31:33.973593
37457,311,20251027,4,27,False,True,1,5,15,4,4,1,9,7,False,1,4,2025-11-20 19:31:33.973598
37458,888,20251027,5,19,True,True,2,2,90,6,5,2,23,2,False,2,6,2025-11-20 19:31:33.973602
37459,469,20251027,1,46,True,False,0,0,0,0,0,0,11,33,True,0,0,2025-11-20 19:31:33.973605
37460,247,20251027,3,31,True,False,0,0,0,0,0,0,3,57,True,0,0,2025-11-20 19:31:33.973608
37461,664,20251027,3,10,True,False,4,8,26,0,0,2,8,4,False,2,0,2025-11-20 19:31:33.973612
37462,26,20251027,2,16,False,False,3,2,149,3,5,2,10,6,False,2,3,2025-11-20 19:31:33.973616
37463,371,20251027,4,26,False,True,3,3,228,3,5,3,21,5,False,3,3,2025-11-20 19:31:33.973621
37464,845,20251027,2,23,False,True,5,3,112,6,2,3,8,3,False,3,6,2025-11-20 19:31:33.973626
37465,448,20251027,3,49,True,True,2,5,257,5,4,3,8,6,False,3,5,2025-11-20 19:31:33.973631
37466,310,20251027,3,24,False,False,0,0,0,0,0,0,14,13,True,0,0,2025-11-20 19:31:33.973633
37467,173,20251027,2,24,True,False,4,4,77,2,3,3,28,2,False,3,2,2025-11-20 19:31:33.973637
37468,197,20251027,5,43,True,False,5,6,105,5,3,1,1,5,False,1,5,2025-11-20 19:31:33.973642
37469,353,20251027,1,8,True,False,5,8,86,9,3,2,3,1,False,2,9,2025-11-20 19:31:33.973646
37470,345,20251027,4,18,True,False,3,1,140,10,5,1,21,7,False,1,10,2025-11-20 19:31:33.973651
37471,723,20251027,4,7,False,True,2,6,188,0,2,2,18,0,False,2,0,2025-11-20 19:31:33.973655
37472,277,20251027,5,22,False,False,5,8,72,9,2,3,4,4,False,3,9,2025-11-20 19:31:33.973660
37473,486,20251027,4,37,True,False,3,8,256,10,3,3,21,6,False,3,10,2025-11-20 19:31:33.973676
37474,637,20251027,5,35,True,False,0,0,0,0,0,0,1,24,True,0,0,2025-11-20 19:31:33.973696
37475,645,20251027,1,3,True,True,3,7,267,6,5,1,28,6,False,1,6,2025-11-20 19:31:33.973700
37476,193,20251027,4,10,False,False,0,0,0,0,0,0,12,14,True,0,0,2025-11-20 19:31:33.973703
37477,273,20251027,4,46,True,True,2,5,69,2,5,2,20,4,False,2,2,2025-11-20 19:31:33.973708
37478,905,20251027,4,18,True,True,4,8,55,2,1,1,19,0,False,1,2,2025-11-20 19:31:33.973712
37479,545,20251027,2,3,True,True,3,5,27,4,0,2,26,2,False,2,4,2025-11-20 19:31:33.973716
37480,384,20251027,1,15,False,True,5,1,220,0,2,2,12,7,False,2,0,2025-11-20 19:31:33.973721
37481,679,20251027,1,41,False,False,2,8,298,8,2,1,1,5,False,1,8,2025-11-20 19:31:33.973725
37482,792,20251027,2,22,True,True,2,6,100,3,4,2,18,4,False,2,3,2025-11-20 19:31:33.973729
37483,138,20251027,2,42,True,False,4,6,225,6,3,3,19,7,False,3,6,2025-11-20 19:31:33.973737
37484,216,20251027,3,5,False,False,4,5,172,5,5,3,14,0,False,3,5,2025-11-20 19:31:33.973751
37485,83,20251027,3,1,False,True,1,5,258,0,2,3,5,4,False,3,0,2025-11-20 19:31:33.973755
37486,423,20251027,1,2,False,True,2,7,146,5,5,2,29,5,False,2,5,2025-11-20 19:31:33.973759
37487,938,20251027,2,8,True,False,1,8,145,3,0,1,24,1,False,1,3,2025-11-20 19:31:33.973764
37488,589,20251027,1,12,False,True,5,2,158,4,0,1,29,6,False,1,4,2025-11-20 19:31:33.973769
37489,33,20251027,3,34,True,True,0,0,0,0,0,0,4,22,True,0,0,2025-11-20 19:31:33.973771
37490,746,20251027,5,41,False,True,0,0,0,0,0,0,1,38,True,0,0,2025-11-20 19:31:33.973774
37491,35,20251027,1,31,False,False,1,3,278,5,0,3,14,4,False,3,5,2025-11-20 19:31:33.973779
37492,38,20251027,4,34,True,True,0,0,0,0,0,0,6,43,True,0,0,2025-11-20 19:31:33.973781
37493,576,20251027,5,14,False,True,5,3,235,9,1,2,3,1,False,2,9,2025-11-20 19:31:33.973789
37494,844,20251027,2,3,True,False,0,0,0,0,0,0,5,58,True,0,0,2025-11-20 19:31:33.973792
37495,962,20251027,5,2,False,False,4,8,60,4,2,2,13,7,False,2,4,2025-11-20 19:31:33.973797
37496,460,20251027,1,3,False,True,5,3,94,0,0,2,24,6,False,2,0,2025-11-20 19:31:33.973801
37497,952,20251027,1,16,False,True,5,7,223,4,3,1,1,6,False,1,4,2025-11-20 19:31:33.973806
37498,543,20251027,3,47,True,False,5,5,278,5,2,1,23,4,False,1,5,2025-11-20 19:31:33.973811
37499,92,20251027,1,22,False,False,0,0,0,0,0,0,11,37,True,0,0,2025-11-20 19:31:33.973814
37500,613,20251027,3,20,True,True,2,4,146,9,5,3,28,0,False,3,9,2025-11-20 19:31:33.973819
37501,380,20251027,1,8,True,True,1,5,297,8,1,3,6,6,False,3,8,2025-11-20 19:31:33.973823
37502,286,20251027,2,1,False,False,5,2,80,7,2,1,15,3,False,1,7,2025-11-20 19:31:33.973827
37503,157,20251027,2,34,False,True,5,1,71,8,0,2,14,4,False,2,8,2025-11-20 19:31:33.973841
37504,477,20251027,3,18,False,False,0,0,0,0,0,0,11,22,True,0,0,2025-11-20 19:31:33.973844
37505,699,20251027,4,13,False,True,2,7,262,0,4,3,8,3,False,3,0,2025-11-20 19:31:33.973848
37506,829,20251027,3,50,True,False,4,3,36,6,1,2,5,5,False,2,6,2025-11-20 19:31:33.973853
37507,946,20251027,4,38,False,False,2,1,285,5,1,1,9,0,False,1,5,2025-11-20 19:31:33.973857
37508,207,20251027,1,13,False,False,4,3,268,6,5,2,23,1,False,2,6,2025-11-20 19:31:33.973862
37509,1,20251027,2,45,False,True,5,1,139,1,5,1,6,5,False,1,1,2025-11-20 19:31:33.973866
37510,737,20251027,4,23,False,False,2,2,203,7,2,1,17,7,False,1,7,2025-11-20 19:31:33.973871
37511,401,20251027,5,17,False,False,0,0,0,0,0,0,12,37,True,0,0,2025-11-20 19:31:33.973873
37512,68,20251027,2,33,True,True,0,0,0,0,0,0,2,36,True,0,0,2025-11-20 19:31:33.973876
37513,582,20251027,4,44,False,True,1,6,60,4,2,3,8,5,False,3,4,2025-11-20 19:31:33.973881
37514,42,20251027,4,16,False,True,4,6,271,0,0,2,3,2,False,2,0,2025-11-20 19:31:33.973886
37515,91,20251027,1,44,True,True,1,3,244,7,1,2,18,3,False,2,7,2025-11-20 19:31:33.973890
37516,114,20251027,2,27,False,False,3,7,209,0,2,3,7,1,False,3,0,2025-11-20 19:31:33.973895
37517,474,20251027,5,4,True,True,2,2,294,7,1,2,26,1,False,2,7,2025-11-20 19:31:33.973899
37518,725,20251027,2,8,False,True,1,8,78,3,5,1,30,6,False,1,3,2025-11-20 19:31:33.973904
37519,148,20251027,2,10,False,True,4,3,30,4,3,2,18,2,False,2,4,2025-11-20 19:31:33.973908
37520,969,20251027,5,40,False,True,5,8,197,1,0,1,4,4,False,1,1,2025-11-20 19:31:33.973913
37521,925,20251027,1,16,False,False,1,5,201,2,0,3,16,2,False,3,2,2025-11-20 19:31:33.973935
37522,640,20251027,1,34,False,True,2,4,112,2,3,2,29,3,False,2,2,2025-11-20 19:31:33.973942
37523,181,20251027,2,37,True,False,0,0,0,0,0,0,9,24,True,0,0,2025-11-20 19:31:33.973961
37524,415,20251027,2,39,False,False,2,7,240,10,2,1,24,2,False,1,10,2025-11-20 19:31:33.973965
37525,267,20251027,5,31,True,False,3,3,242,7,5,2,26,4,False,2,7,2025-11-20 19:31:33.973970
37526,887,20251027,1,49,True,True,0,0,0,0,0,0,15,30,True,0,0,2025-11-20 19:31:33.973972
37527,178,20251027,2,15,True,False,3,1,197,2,5,3,7,0,False,3,2,2025-11-20 19:31:33.973980
37528,129,20251027,5,16,False,True,0,0,0,0,0,0,4,32,True,0,0,2025-11-20 19:31:33.973982
37529,112,20251027,4,42,True,True,5,3,176,9,4,3,15,7,False,3,9,2025-11-20 19:31:33.973987
37530,141,20251027,5,9,False,False,3,2,203,7,0,2,28,3,False,2,7,2025-11-20 19:31:33.973991
37531,529,20251027,1,49,False,True,3,2,124,0,5,1,22,4,False,1,0,2025-11-20 19:31:33.973996
37532,538,20251027,4,5,True,False,0,0,0,0,0,0,5,35,True,0,0,2025-11-20 19:31:33.973998
37533,284,20251027,1,10,True,True,4,5,161,5,2,2,21,6,False,2,5,2025-11-20 19:31:33.974003
37534,811,20251027,4,6,True,False,0,0,0,0,0,0,2,55,True,0,0,2025-11-20 19:31:33.974006
37535,702,20251027,5,37,True,False,2,4,177,9,1,3,7,0,False,3,9,2025-11-20 19:31:33.974011
37536,70,20251027,1,10,False,True,4,7,144,7,3,2,16,1,False,2,7,2025-11-20 19:31:33.974015
37537,713,20251027,1,40,True,False,0,0,0,0,0,0,13,13,True,0,0,2025-11-20 19:31:33.974018
37538,642,20251027,1,35,True,True,4,7,265,8,4,2,21,7,False,2,8,2025-11-20 19:31:33.974022
37539,147,20251027,5,2,False,True,3,7,64,0,0,1,14,0,False,1,0,2025-11-20 19:31:33.974026
37540,764,20251027,1,44,False,True,3,2,87,5,2,2,13,3,False,2,5,2025-11-20 19:31:33.974031
37541,673,20251027,4,14,True,True,0,0,0,0,0,0,0,42,True,0,0,2025-11-20 19:31:33.974034
37542,656,20251027,3,44,False,True,4,3,256,2,3,1,12,7,False,1,2,2025-11-20 19:31:33.974038
37543,909,20251027,3,27,False,False,5,2,161,2,5,2,24,2,False,2,2,2025-11-20 19:31:33.974053
37544,787,20251027,3,42,True,True,0,0,0,0,0,0,0,12,True,0,0,2025-11-20 19:31:33.974056
37545,884,20251027,1,48,False,True,3,1,223,4,4,3,13,0,False,3,4,2025-11-20 19:31:33.974060
37546,950,20251027,3,4,False,True,0,0,0,0,0,0,3,43,True,0,0,2025-11-20 19:31:33.974063
37547,336,20251027,1,2,True,True,1,3,166,10,1,2,18,6,False,2,10,2025-11-20 19:31:33.974067
37548,285,20251027,5,2,False,True,3,2,129,1,2,1,23,2,False,1,1,2025-11-20 19:31:33.974071
37549,956,20251027,4,49,True,True,0,0,0,0,0,0,11,37,True,0,0,2025-11-20 19:31:33.974074
37550,902,20251027,2,38,False,False,0,0,0,0,0,0,11,47,True,0,0,2025-11-20 19:31:33.974076
37551,672,20251027,5,5,False,False,4,4,46,6,5,2,16,7,False,2,6,2025-11-20 19:31:33.974081
37552,882,20251027,4,23,True,False,4,8,55,8,5,2,8,1,False,2,8,2025-11-20 19:31:33.974085
37553,996,20251027,5,27,True,False,0,0,0,0,0,0,7,34,True,0,0,2025-11-20 19:31:33.974091
37554,592,20251027,2,3,False,False,1,3,236,7,5,3,20,0,False,3,7,2025-11-20 19:31:33.974096
37555,239,20251027,3,23,True,False,5,6,211,5,1,2,26,2,False,2,5,2025-11-20 19:31:33.974100
37556,265,20251027,3,43,False,False,4,1,235,4,5,1,29,4,False,1,4,2025-11-20 19:31:33.974105
37557,316,20251027,1,18,True,False,1,2,138,6,0,2,29,6,False,2,6,2025-11-20 19:31:33.974110
37558,755,20251027,2,24,False,False,4,6,294,2,1,1,4,6,False,1,2,2025-11-20 19:31:33.974114
37559,88,20251027,2,39,True,True,4,5,229,8,1,2,24,4,False,2,8,2025-11-20 19:31:33.974119
37560,360,20251027,5,37,False,True,2,3,189,1,0,3,15,2,False,3,1,2025-11-20 19:31:33.974127
37561,851,20251027,4,26,False,True,5,3,33,7,5,3,1,5,False,3,7,2025-11-20 19:31:33.974131
37562,986,20251027,5,48,True,True,1,3,40,10,5,1,19,0,False,1,10,2025-11-20 19:31:33.974136
37563,186,20251027,2,12,True,False,2,2,290,1,3,2,7,4,False,2,1,2025-11-20 19:31:33.974144
37564,475,20251027,1,28,True,False,0,0,0,0,0,0,7,28,True,0,0,2025-11-20 19:31:33.974147
37565,429,20251027,4,22,False,False,2,4,123,0,1,2,22,1,False,2,0,2025-11-20 19:31:33.974151
37566,624,20251027,5,4,True,False,5,8,87,9,3,2,17,2,False,2,9,2025-11-20 19:31:33.974156
37567,928,20251027,4,11,False,True,0,0,0,0,0,0,1,24,True,0,0,2025-11-20 19:31:33.974159
37568,301,20251027,1,41,True,True,0,0,0,0,0,0,9,28,True,0,0,2025-11-20 19:31:33.974161
37569,127,20251027,3,5,True,False,3,4,242,6,3,3,25,3,False,3,6,2025-11-20 19:31:33.974166
37570,466,20251027,1,7,True,True,5,6,123,5,5,2,7,3,False,2,5,2025-11-20 19:31:33.974171
37571,680,20251027,3,33,False,True,4,7,104,7,1,2,27,4,False,2,7,2025-11-20 19:31:33.974175
37572,683,20251027,1,36,False,True,0,0,0,0,0,0,13,23,True,0,0,2025-11-20 19:31:33.974178
37573,760,20251027,5,18,False,True,5,5,262,5,3,2,26,7,False,2,5,2025-11-20 19:31:33.974194
37574,444,20251027,1,30,False,True,4,1,51,2,2,1,14,5,False,1,2,2025-11-20 19:31:33.974199
37575,457,20251027,1,9,True,True,1,1,227,5,3,1,30,3,False,1,5,2025-11-20 19:31:33.974206
37576,809,20251027,4,30,True,True,1,7,227,3,5,1,12,5,False,1,3,2025-11-20 19:31:33.974211
37577,146,20251027,4,33,False,True,5,6,102,0,4,3,23,3,False,3,0,2025-11-20 19:31:33.974215
37578,128,20251027,5,13,False,True,5,3,269,0,2,2,2,2,False,2,0,2025-11-20 19:31:33.974220
37579,130,20251027,5,2,False,False,5,2,164,0,5,3,6,0,False,3,0,2025-11-20 19:31:33.974224
37580,638,20251027,5,7,False,True,5,7,50,4,1,2,27,6,False,2,4,2025-11-20 19:31:33.974228
37581,934,20251027,5,34,True,True,4,4,103,10,2,3,21,5,False,3,10,2025-11-20 19:31:33.974233
37582,99,20251027,5,26,False,True,5,7,38,6,3,1,23,7,False,1,6,2025-11-20 19:31:33.974237
37583,721,20251027,4,42,True,True,3,8,203,9,2,2,11,7,False,2,9,2025-11-20 19:31:33.974242
37584,779,20251027,1,14,True,False,0,0,0,0,0,0,10,26,True,0,0,2025-11-20 19:31:33.974249
37585,974,20251027,1,42,True,False,4,8,22,5,3,1,13,1,False,1,5,2025-11-20 19:31:33.974253
37586,513,20251027,3,46,False,False,0,0,0,0,0,0,9,31,True,0,0,2025-11-20 19:31:33.974256
37587,422,20251027,2,13,False,False,2,4,39,2,0,3,13,4,False,3,2,2025-11-20 19:31:33.974261
37588,461,20251027,5,5,True,True,1,7,110,10,5,2,15,0,False,2,10,2025-11-20 19:31:33.974265
37589,660,20251027,3,49,False,False,4,7,190,6,3,3,21,4,False,3,6,2025-11-20 19:31:33.974269
37590,431,20251027,3,13,False,False,5,5,277,3,1,3,11,5,False,3,3,2025-11-20 19:31:33.974274
37591,65,20251027,4,32,True,False,4,2,130,9,4,2,5,5,False,2,9,2025-11-20 19:31:33.974278
37592,821,20251027,5,17,True,False,0,0,0,0,0,0,2,29,True,0,0,2025-11-20 19:31:33.974281
37593,116,20251027,3,34,False,True,5,4,102,6,2,3,16,1,False,3,6,2025-11-20 19:31:33.974288
37594,674,20251027,5,20,True,True,3,5,60,8,3,2,20,5,False,2,8,2025-11-20 19:31:33.974292
37595,9,20251027,3,11,False,False,5,5,235,2,4,2,11,0,False,2,2,2025-11-20 19:31:33.974297
37596,204,20251027,1,6,False,True,4,8,110,5,1,1,28,6,False,1,5,2025-11-20 19:31:33.974308
37597,923,20251027,2,23,False,False,1,7,262,5,2,2,4,1,False,2,5,2025-11-20 19:31:33.974313
37598,994,20251027,5,2,True,False,0,0,0,0,0,0,1,20,True,0,0,2025-11-20 19:31:33.974315
37599,393,20251027,5,3,True,True,0,0,0,0,0,0,11,14,True,0,0,2025-11-20 19:31:33.974318
37600,45,20251027,4,28,False,False,5,6,183,10,2,2,2,5,False,2,10,2025-11-20 19:31:33.974322
37601,649,20251027,3,18,False,False,0,0,0,0,0,0,7,9,True,0,0,2025-11-20 19:31:33.974325
37602,786,20251027,4,11,True,True,2,3,272,1,4,3,13,3,False,3,1,2025-11-20 19:31:33.974329
37603,487,20251027,2,35,True,False,4,1,107,0,0,1,30,5,False,1,0,2025-11-20 19:31:33.974338
37604,234,20251027,1,2,True,True,0,0,0,0,0,0,10,60,True,0,0,2025-11-20 19:31:33.974340
37605,744,20251027,5,13,False,True,0,0,0,0,0,0,7,45,True,0,0,2025-11-20 19:31:33.974343
37606,246,20251027,2,40,True,False,2,2,162,0,0,3,13,4,False,3,0,2025-11-20 19:31:33.974348
37607,601,20251027,3,14,False,False,1,8,182,3,5,1,19,3,False,1,3,2025-11-20 19:31:33.974352
37608,546,20251027,1,4,True,False,3,7,175,2,3,1,24,7,False,1,2,2025-11-20 19:31:33.974357
37609,462,20251027,3,9,False,False,1,6,53,5,3,1,23,6,False,1,5,2025-11-20 19:31:33.974361
37610,759,20251027,5,13,False,True,2,1,86,7,0,1,1,3,False,1,7,2025-11-20 19:31:33.974365
37611,653,20251027,5,15,False,True,0,0,0,0,0,0,5,47,True,0,0,2025-11-20 19:31:33.974368
37612,510,20251027,2,12,False,True,3,6,44,5,1,3,5,1,False,3,5,2025-11-20 19:31:33.974373
37613,383,20251027,3,28,False,False,0,0,0,0,0,0,0,12,True,0,0,2025-11-20 19:31:33.974376
37614,799,20251027,2,10,True,True,0,0,0,0,0,0,13,24,True,0,0,2025-11-20 19:31:33.974379
37615,568,20251027,4,32,False,False,1,3,166,2,2,2,25,0,False,2,2,2025-11-20 19:31:33.974384
37616,611,20251027,1,43,False,False,4,8,297,1,2,3,11,0,False,3,1,2025-11-20 19:31:33.974388
37617,973,20251027,5,38,False,False,2,3,72,9,0,1,3,0,False,1,9,2025-11-20 19:31:33.974393
37618,40,20251027,3,31,True,False,3,7,178,7,2,1,26,5,False,1,7,2025-11-20 19:31:33.974397
37619,410,20251027,1,46,True,True,0,0,0,0,0,0,5,60,True,0,0,2025-11-20 19:31:33.974400
37620,929,20251027,3,33,True,True,0,0,0,0,0,0,12,36,True,0,0,2025-11-20 19:31:33.974403
37621,61,20251027,5,28,True,True,2,6,131,7,1,1,10,1,False,1,7,2025-11-20 19:31:33.974408
37622,313,20251027,4,41,False,True,0,0,0,0,0,0,4,51,True,0,0,2025-11-20 19:31:33.974410
37623,708,20251027,3,19,False,True,0,0,0,0,0,0,8,37,True,0,0,2025-11-20 19:31:33.974414
37624,321,20251027,1,10,False,True,5,8,265,0,0,2,1,6,False,2,0,2025-11-20 19:31:33.974426
37625,278,20251027,3,20,True,False,3,7,211,5,3,3,24,7,False,3,5,2025-11-20 19:31:33.974430
37626,459,20251027,3,44,True,False,5,6,217,2,0,2,9,3,False,2,2,2025-11-20 19:31:33.974434
37627,223,20251027,5,20,False,True,5,4,260,9,4,2,20,6,False,2,9,2025-11-20 19:31:33.974439
37628,27,20251027,5,22,False,False,1,4,187,3,1,3,17,6,False,3,3,2025-11-20 19:31:33.974443
37629,58,20251027,5,36,False,False,4,6,202,6,0,1,23,1,False,1,6,2025-11-20 19:31:33.974447
37630,535,20251027,4,39,False,False,1,3,179,6,0,3,7,3,False,3,6,2025-11-20 19:31:33.974452
37631,651,20251027,4,2,False,False,4,2,299,4,2,1,13,5,False,1,4,2025-11-20 19:31:33.974456
37632,815,20251027,2,21,True,False,0,0,0,0,0,0,9,14,True,0,0,2025-11-20 19:31:33.974459
37633,655,20251027,3,24,True,False,4,8,261,8,2,3,3,7,False,3,8,2025-11-20 19:31:33.974464
37634,367,20251027,1,17,True,True,0,0,0,0,0,0,2,35,True,0,0,2025-11-20 19:31:33.974467
37635,394,20251027,1,33,False,False,0,0,0,0,0,0,12,28,True,0,0,2025-11-20 19:31:33.974470
37636,324,20251027,5,9,True,False,3,8,298,8,0,2,29,0,False,2,8,2025-11-20 19:31:33.974474
37637,694,20251027,3,28,True,True,5,8,227,8,3,2,13,5,False,2,8,2025-11-20 19:31:33.974478
37638,102,20251027,1,33,False,False,3,5,95,7,5,1,6,7,False,1,7,2025-11-20 19:31:33.974483
37639,291,20251027,3,43,True,True,0,0,0,0,0,0,3,60,True,0,0,2025-11-20 19:31:33.974485
37640,830,20251027,5,42,True,True,2,1,287,6,2,3,27,1,False,3,6,2025-11-20 19:31:33.974490
37641,72,20251027,2,36,True,True,0,0,0,0,0,0,3,18,True,0,0,2025-11-20 19:31:33.974493
