activity_id,user_key,date_key,subscription_plan_key,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,is_premium,has_active_subscription
3661,782,20250827,3,3,2,83,0,3,3,2,1,False,True,False
3662,180,20250827,2,3,3,77,5,0,3,15,6,False,True,True
3663,800,20250827,3,2,8,220,6,3,3,13,1,False,False,False
3664,586,20250827,1,1,1,225,1,2,2,7,3,False,False,True
3665,863,20250827,5,5,6,142,0,3,1,21,6,False,False,False
3666,434,20250827,5,3,3,172,9,4,1,20,1,False,False,False
3667,13,20250827,4,0,0,0,0,0,0,2,47,True,True,True
3668,249,20250827,1,5,7,108,3,2,3,28,3,False,False,False
3669,648,20250827,3,3,4,132,10,4,2,16,4,False,False,True
3670,866,20250827,1,4,1,28,2,3,2,25,2,False,False,True
3671,414,20250827,4,3,5,284,4,1,3,5,1,False,True,True
3672,448,20250827,3,1,6,62,2,4,3,11,7,False,True,True
3673,466,20250827,1,0,0,0,0,0,0,6,47,True,False,False
3674,862,20250827,2,1,2,159,7,4,1,10,3,False,False,False
3675,308,20250827,2,4,8,200,3,4,3,28,0,False,False,False
3676,946,20250827,4,2,1,185,0,5,3,7,0,False,True,True
3677,431,20250827,1,5,8,288,4,5,1,12,0,False,True,True
3678,216,20250827,3,0,0,0,0,0,0,11,29,True,False,True
3679,748,20250827,3,3,2,242,6,4,3,5,4,False,True,False
3680,258,20250827,4,0,0,0,0,0,0,6,36,True,False,True
3681,508,20250827,3,2,8,22,3,4,3,10,5,False,False,True
3682,859,20250827,3,1,5,233,10,5,2,19,1,False,False,True
3683,593,20250827,2,0,0,0,0,0,0,4,22,True,False,True
3684,719,20250827,5,1,1,74,4,4,3,17,0,False,False,True
3685,633,20250827,2,3,1,206,10,5,1,7,3,False,True,True
3686,999,20250827,5,5,7,27,7,4,1,12,7,False,False,True
3687,81,20250827,5,4,4,271,8,3,3,14,2,False,True,False
3688,467,20250827,5,0,0,0,0,0,0,4,37,True,True,True
3689,739,20250827,3,1,1,145,2,3,1,29,2,False,True,True
3690,877,20250827,4,2,8,121,0,0,1,29,1,False,True,True
3691,561,20250827,5,0,0,0,0,0,0,9,19,True,False,True
3692,868,20250827,2,0,0,0,0,0,0,5,31,True,True,False
3693,964,20250827,1,4,2,257,10,4,2,1,4,False,False,True
3694,195,20250827,2,2,5,107,3,2,1,2,3,False,True,False
3695,724,20250827,2,5,1,61,4,0,1,27,5,False,False,False
3696,259,20250827,2,2,8,228,1,5,1,29,7,False,True,True
3697,489,20250827,1,1,7,195,4,1,2,4,7,False,False,True
3698,311,20250827,3,0,0,0,0,0,0,15,53,True,True,False
3699,607,20250827,4,4,5,200,3,1,3,27,1,False,True,True
3700,21,20250827,3,5,1,153,8,4,1,15,5,False,True,True
3701,44,20250827,2,2,7,79,9,5,1,16,1,False,False,False
3702,332,20250827,5,1,6,187,2,5,1,25,2,False,False,False
3703,892,20250827,3,0,0,0,0,0,0,15,11,True,False,True
3704,751,20250827,2,1,6,162,1,2,3,2,6,False,True,True
3705,855,20250827,2,5,8,280,6,1,2,14,5,False,False,False
3706,159,20250827,3,2,5,262,4,4,1,8,7,False,False,True
3707,121,20250828,1,0,0,0,0,0,0,15,16,True,False,False
3708,282,20250828,4,0,0,0,0,0,0,6,12,True,False,False
3709,60,20250828,5,4,5,166,1,3,3,21,4,False,False,True
3710,259,20250828,5,5,7,64,7,0,2,8,1,False,False,True
3711,414,20250828,5,5,2,85,4,1,3,30,6,False,True,False
3712,487,20250828,1,1,6,238,7,2,2,5,7,False,True,False
3713,727,20250828,2,1,7,61,7,2,2,7,1,False,False,False
3714,786,20250828,5,5,5,236,6,3,1,4,6,False,True,False
3715,620,20250828,2,5,3,113,6,4,1,8,5,False,False,False
3716,674,20250828,3,5,4,235,6,1,1,9,4,False,False,True
3717,374,20250828,5,2,1,108,8,2,1,21,4,False,True,False
3718,587,20250828,2,5,6,276,1,2,2,29,6,False,False,True
3719,340,20250828,5,4,1,113,8,5,3,22,0,False,False,False
3720,500,20250828,4,2,4,166,0,1,2,5,0,False,True,False
3721,822,20250828,2,4,5,277,0,5,1,13,3,False,True,False
3722,431,20250828,5,0,0,0,0,0,0,6,17,True,False,True
3723,406,20250828,2,0,0,0,0,0,0,12,14,True,True,True
3724,766,20250828,5,2,8,239,0,5,1,29,5,False,False,True
3725,835,20250828,4,1,3,184,8,4,1,30,4,False,True,True
3726,980,20250828,4,4,4,285,3,2,1,1,3,False,False,False
3727,505,20250828,2,2,2,230,1,0,3,7,5,False,True,True
3728,78,20250828,1,0,0,0,0,0,0,7,45,True,True,False
3729,459,20250828,1,3,7,264,1,2,2,30,7,False,True,True
3730,543,20250828,1,1,8,217,10,3,1,4,0,False,False,True
3731,973,20250828,1,3,5,266,7,4,1,23,2,False,True,False
3732,188,20250828,2,0,0,0,0,0,0,12,42,True,False,False
3733,606,20250828,5,2,7,35,0,3,3,24,0,False,True,True
3734,936,20250828,2,3,3,225,5,5,3,28,1,False,False,True
3735,522,20250828,1,0,0,0,0,0,0,3,56,True,True,True
3736,384,20250828,3,0,0,0,0,0,0,8,28,True,False,True
3737,3,20250828,2,5,4,182,8,3,2,24,2,False,True,True
3738,506,20250828,3,0,0,0,0,0,0,10,49,True,False,False
3739,13,20250828,2,1,3,35,4,4,1,1,2,False,True,True
3740,682,20250828,4,5,6,33,2,1,2,17,0,False,True,False
3741,207,20250828,1,3,6,262,0,5,3,20,4,False,False,False
3742,976,20250828,4,5,8,285,8,4,1,25,5,False,True,False
3743,887,20250828,2,0,0,0,0,0,0,11,57,True,True,True
3744,401,20250828,5,1,3,24,1,2,2,15,2,False,True,True
3745,77,20250828,3,1,3,65,10,4,1,19,5,False,False,False
3746,599,20250828,1,5,4,271,7,2,3,6,7,False,False,False
3747,688,20250828,4,1,1,128,9,1,2,8,7,False,True,True
3748,320,20250828,5,5,3,132,1,1,2,25,7,False,True,False
3749,659,20250828,3,1,8,140,9,0,2,30,0,False,False,True
3750,807,20250828,5,1,8,61,7,0,2,16,3,False,True,False
3751,802,20250828,2,2,7,159,8,5,3,10,1,False,True,True
3752,57,20250828,2,0,0,0,0,0,0,0,58,True,True,False
3753,985,20250828,2,3,6,92,6,3,3,15,5,False,True,False
3754,626,20250828,3,5,3,44,0,4,3,18,1,False,True,True
3755,237,20250828,5,4,4,61,0,5,2,20,5,False,True,True
3756,96,20250828,2,5,4,239,0,4,3,16,1,False,False,True
3757,816,20250828,1,0,0,0,0,0,0,2,26,True,True,True
3758,538,20250828,4,0,0,0,0,0,0,0,15,True,False,True
3759,468,20250828,1,2,2,264,7,3,1,25,5,False,True,False
3760,252,20250828,5,1,5,27,10,5,2,7,1,False,False,False
3761,995,20250828,4,0,0,0,0,0,0,3,58,True,True,True
3762,348,20250828,1,3,1,245,6,2,2,19,4,False,True,True
3763,16,20250828,1,4,5,46,1,3,3,1,3,False,False,False
3764,993,20250828,3,0,0,0,0,0,0,9,42,True,False,True
3765,381,20250828,3,5,2,123,10,1,3,11,2,False,True,True
3766,947,20250828,4,2,3,112,7,2,2,10,0,False,False,False
3767,678,20250828,4,4,4,175,9,0,1,24,5,False,True,False
3768,346,20250828,2,1,5,172,0,0,1,26,5,False,False,True
3769,556,20250828,4,0,0,0,0,0,0,2,53,True,True,True
3770,297,20250828,5,5,6,197,1,4,3,20,4,False,True,True
3771,461,20250828,1,0,0,0,0,0,0,0,17,True,False,False
3772,898,20250828,3,5,8,280,6,1,2,8,5,False,True,True
3773,633,20250828,2,0,0,0,0,0,0,11,12,True,False,False
3774,970,20250828,1,5,5,214,1,3,3,10,5,False,False,True
3775,499,20250828,2,3,7,124,6,1,3,5,7,False,True,False
3776,963,20250828,2,1,8,286,0,3,1,18,5,False,False,True
3777,66,20250828,4,3,2,166,6,4,2,12,3,False,True,True
3778,662,20250828,5,0,0,0,0,0,0,10,29,True,False,False
3779,396,20250828,5,4,8,157,9,0,2,5,5,False,True,True
3780,95,20250828,2,0,0,0,0,0,0,5,36,True,False,False
3781,691,20250828,1,2,6,94,9,4,1,3,0,False,False,False
3782,513,20250828,3,3,8,235,5,3,3,30,3,False,True,False
3783,110,20250828,3,4,1,228,5,0,1,16,0,False,False,True
3784,82,20250828,5,0,0,0,0,0,0,2,47,True,True,False
3785,512,20250828,1,4,7,267,6,4,2,4,5,False,False,False
3786,919,20250828,3,0,0,0,0,0,0,12,28,True,True,True
3787,575,20250828,5,3,7,76,8,2,2,20,4,False,True,False
3788,273,20250828,4,3,6,191,4,4,2,16,5,False,False,True
3789,335,20250828,1,0,0,0,0,0,0,3,26,True,True,True
3790,789,20250828,3,4,2,22,2,3,2,29,7,False,True,False
3791,187,20250828,4,3,8,225,8,4,3,9,6,False,False,True
3792,276,20250828,3,1,2,38,0,0,1,17,3,False,False,True
3793,708,20250828,2,0,0,0,0,0,0,11,56,True,False,True
3794,214,20250828,1,3,7,279,3,0,3,14,6,False,False,True
3795,130,20250828,5,0,0,0,0,0,0,1,13,True,False,True
3796,313,20250828,1,0,0,0,0,0,0,7,36,True,True,True
3797,211,20250828,1,2,5,119,3,2,2,15,6,False,True,True
3798,205,20250828,1,0,0,0,0,0,0,7,41,True,True,False
3799,922,20250828,5,1,1,193,8,1,1,7,6,False,False,True
3800,97,20250828,5,0,0,0,0,0,0,2,25,True,True,True
3801,428,20250828,3,1,8,161,10,5,2,1,5,False,False,True
3802,488,20250828,1,4,8,170,1,2,3,14,1,False,False,False
3803,808,20250828,5,0,0,0,0,0,0,9,49,True,False,False
3804,331,20250828,4,0,0,0,0,0,0,7,16,True,True,True
3805,703,20250828,3,0,0,0,0,0,0,6,24,True,False,True
3806,686,20250828,1,3,3,42,7,5,2,27,7,False,False,True
3807,7,20250828,3,5,5,130,6,1,3,20,6,False,True,True
3808,1000,20250828,3,2,5,232,6,1,2,10,6,False,False,False
3809,223,20250828,4,3,6,221,0,1,3,28,3,False,True,False
3810,30,20250828,1,4,4,115,0,3,3,11,1,False,False,False
3811,740,20250828,3,2,5,218,2,2,3,13,5,False,False,False
3812,812,20250828,2,5,7,155,5,4,3,24,1,False,False,True
3813,194,20250828,5,5,1,236,5,0,1,29,4,False,False,True
3814,169,20250828,2,3,1,274,1,3,1,29,7,False,False,True
3815,864,20250828,4,0,0,0,0,0,0,3,55,True,True,True
3816,530,20250828,4,3,1,89,1,5,3,27,5,False,False,False
3817,183,20250828,3,1,6,256,3,0,3,14,2,False,True,False
3818,747,20250828,3,1,5,35,4,1,2,7,4,False,True,True
3819,1,20250828,4,3,3,236,1,1,2,24,4,False,True,True
3820,867,20250828,4,5,8,178,8,5,2,27,2,False,False,True
3821,326,20250828,4,5,6,53,8,0,3,7,6,False,False,False
3822,521,20250828,1,4,6,258,4,2,3,19,0,False,False,False
3823,759,20250828,3,3,1,272,0,3,3,10,3,False,False,True
3824,960,20250828,4,5,8,221,9,2,3,29,4,False,False,True
3825,517,20250828,2,3,2,140,5,1,2,22,2,False,False,False
3826,632,20250828,5,0,0,0,0,0,0,7,22,True,False,True
3827,184,20250828,1,5,1,251,10,0,3,7,5,False,True,False
3828,18,20250828,5,0,0,0,0,0,0,12,17,True,True,True
3829,415,20250828,2,4,2,150,7,1,3,7,2,False,True,True
3830,305,20250828,1,0,0,0,0,0,0,15,59,True,True,False
3831,895,20250828,5,5,8,78,8,0,3,5,6,False,False,False
3832,478,20250828,1,1,6,233,5,3,2,17,5,False,True,True
3833,295,20250828,2,1,7,266,10,2,1,28,5,False,False,True
3834,286,20250828,3,4,2,231,1,4,2,30,3,False,False,True
3835,104,20250828,5,1,2,292,0,2,1,11,0,False,False,False
3836,451,20250828,5,1,5,249,1,2,1,18,3,False,True,False
3837,186,20250828,1,1,3,59,9,2,2,24,0,False,True,False
3838,851,20250828,4,4,7,234,2,2,1,26,2,False,True,True
3839,868,20250828,4,4,4,62,9,3,3,17,3,False,False,True
3840,758,20250828,3,5,4,16,10,5,2,30,4,False,True,False
3841,961,20250828,1,3,6,137,2,2,1,14,5,False,True,False
3842,217,20250828,4,3,2,161,3,2,3,1,2,False,True,False
3843,317,20250828,1,1,3,56,9,4,3,17,4,False,True,False
3844,218,20250828,5,1,8,77,4,5,2,15,7,False,False,True
3845,120,20250828,4,0,0,0,0,0,0,8,53,True,False,True
3846,283,20250828,4,4,3,43,10,2,1,22,1,False,False,True
3847,655,20250828,1,3,7,242,2,4,3,18,4,False,False,False
3848,616,20250828,5,5,4,189,3,1,1,4,7,False,True,True
3849,884,20250828,4,4,8,214,0,0,3,13,0,False,True,True
3850,102,20250828,3,4,6,289,2,3,3,20,1,False,False,False
3851,979,20250828,1,0,0,0,0,0,0,7,54,True,False,True
3852,229,20250828,2,3,5,146,5,1,3,3,2,False,True,True
3853,594,20250828,5,2,4,122,2,3,2,6,0,False,False,False
3854,718,20250828,3,4,2,86,7,4,3,7,6,False,True,False
3855,256,20250828,1,3,2,73,2,4,2,9,4,False,True,True
3856,833,20250828,2,0,0,0,0,0,0,7,16,True,False,False
3857,949,20250828,4,4,6,156,8,5,2,10,7,False,True,True
3858,561,20250828,4,0,0,0,0,0,0,13,13,True,False,True
3859,290,20250828,1,0,0,0,0,0,0,0,21,True,True,False
3860,725,20250828,4,1,4,179,1,1,1,2,5,False,False,True
3861,466,20250828,3,2,2,93,9,2,2,1,2,False,True,False
3862,323,20250828,5,3,3,220,8,3,1,13,6,False,True,False
3863,33,20250828,5,0,0,0,0,0,0,3,10,True,True,False
3864,602,20250828,2,3,3,111,3,3,2,26,2,False,False,False
3865,449,20250828,1,5,5,230,4,5,2,2,7,False,True,True
3866,774,20250828,4,2,2,216,6,1,2,7,3,False,True,False
3867,111,20250828,5,1,3,91,0,4,1,22,0,False,True,False
3868,920,20250828,1,1,4,134,6,4,2,22,4,False,True,True
3869,574,20250828,5,3,8,241,5,4,2,7,3,False,True,True
3870,476,20250828,2,0,0,0,0,0,0,7,59,True,False,True
3871,664,20250828,3,0,0,0,0,0,0,0,48,True,False,True
3872,490,20250828,1,0,0,0,0,0,0,12,44,True,False,False
3873,430,20250828,3,4,2,140,3,0,3,26,7,False,True,True
3874,98,20250828,5,3,3,70,1,1,1,23,7,False,False,True
3875,619,20250828,2,0,0,0,0,0,0,13,32,True,True,False
3876,361,20250828,1,2,5,20,8,2,1,6,4,False,False,False
3877,608,20250828,4,3,1,49,0,2,2,6,1,False,True,False
3878,840,20250828,2,5,8,143,4,1,3,4,7,False,True,True
3879,589,20250828,1,4,4,299,2,5,3,7,4,False,False,True
3880,75,20250828,2,0,0,0,0,0,0,5,31,True,False,False
3881,299,20250828,2,0,0,0,0,0,0,1,30,True,True,True
3882,555,20250828,1,3,2,135,0,2,3,27,5,False,True,False
3883,315,20250828,4,0,0,0,0,0,0,10,30,True,True,True
3884,839,20250828,5,1,5,75,3,0,2,20,2,False,True,True
3885,269,20250828,4,1,1,201,4,5,1,18,7,False,True,False
3886,293,20250828,5,2,1,228,0,3,3,24,6,False,False,True
3887,565,20250828,3,4,2,249,8,5,1,25,0,False,False,False
3888,173,20250828,5,3,5,173,3,1,2,10,6,False,False,False
3889,462,20250828,1,0,0,0,0,0,0,1,32,True,True,False
3890,358,20250828,1,5,8,115,4,3,1,11,0,False,True,True
3891,974,20250828,1,0,0,0,0,0,0,7,51,True,False,False
3892,852,20250828,4,5,3,193,3,1,3,20,6,False,False,False
3893,663,20250828,1,5,2,170,5,1,3,21,0,False,True,True
3894,609,20250828,5,5,8,97,4,1,1,6,6,False,True,False
3895,673,20250828,3,4,1,111,9,2,1,23,0,False,True,False
3896,720,20250828,4,0,0,0,0,0,0,10,17,True,False,True
3897,389,20250828,3,4,8,187,8,0,1,22,1,False,True,True
3898,586,20250828,1,5,3,158,7,2,3,14,5,False,False,False
3899,859,20250828,4,2,6,267,7,3,1,9,1,False,False,True
3900,383,20250828,3,4,4,177,3,2,2,6,5,False,True,True
3901,536,20250828,1,0,0,0,0,0,0,1,51,True,False,True
3902,65,20250828,1,5,6,153,7,3,1,14,1,False,False,False
3903,845,20250828,5,2,3,271,0,1,3,24,4,False,True,False
3904,503,20250828,2,3,5,77,3,0,1,12,6,False,True,False
3905,897,20250828,2,1,4,102,0,4,2,9,4,False,False,False
3906,423,20250828,5,3,2,239,6,4,2,28,6,False,True,False
3907,475,20250828,5,5,8,102,8,5,1,22,5,False,False,False
3908,685,20250828,3,0,0,0,0,0,0,7,8,True,False,True
3909,2,20250828,2,4,8,50,9,0,2,11,1,False,True,False
3910,125,20250828,4,1,3,18,6,1,3,9,4,False,True,False
3911,763,20250828,4,0,0,0,0,0,0,6,19,True,True,True
3912,64,20250828,4,3,8,235,2,5,1,27,5,False,True,False
3913,119,20250828,1,3,4,95,6,1,3,2,1,False,False,False
3914,697,20250828,1,0,0,0,0,0,0,13,33,True,False,True
3915,440,20250828,4,5,2,62,7,1,1,8,6,False,True,True
3916,965,20250828,5,0,0,0,0,0,0,4,10,True,False,True
3917,680,20250828,4,1,1,60,9,3,2,8,2,False,True,False
3918,905,20250828,2,4,8,233,4,0,2,4,2,False,True,False
3919,823,20250828,5,3,5,179,10,2,2,19,4,False,False,False
3920,764,20250828,3,0,0,0,0,0,0,1,37,True,False,False
3921,112,20250828,2,3,6,289,8,3,2,27,4,False,True,True
3922,962,20250828,4,0,0,0,0,0,0,0,40,True,True,True
3923,456,20250828,5,3,1,199,4,5,2,6,3,False,True,True
3924,891,20250828,2,0,0,0,0,0,0,12,52,True,False,False
3925,617,20250828,2,2,3,225,2,2,1,16,0,False,False,False
3926,61,20250828,2,0,0,0,0,0,0,2,56,True,False,True
3927,784,20250828,4,1,2,217,8,4,3,12,0,False,False,False
3928,8,20250828,3,5,7,130,7,5,1,2,5,False,True,True
3929,479,20250828,1,3,2,68,9,2,2,21,4,False,True,True
3930,729,20250828,4,0,0,0,0,0,0,1,19,True,True,True
3931,933,20250828,4,1,6,243,1,2,3,12,0,False,False,False
3932,20,20250828,5,4,3,208,2,5,1,2,4,False,False,False
3933,175,20250828,1,0,0,0,0,0,0,15,28,True,False,False
3934,38,20250828,4,3,4,20,0,2,2,20,1,False,False,True
3935,212,20250828,3,0,0,0,0,0,0,3,38,True,True,True
3936,420,20250828,4,0,0,0,0,0,0,2,32,True,True,False
3937,890,20250828,5,0,0,0,0,0,0,0,59,True,False,False
3938,473,20250828,3,5,6,208,6,2,1,24,5,False,False,False
3939,484,20250828,5,0,0,0,0,0,0,4,39,True,False,True
3940,44,20250828,4,4,2,52,6,1,2,15,3,False,False,False
3941,918,20250828,1,3,4,286,4,4,3,20,3,False,True,True
3942,935,20250828,3,5,3,290,1,0,3,18,3,False,False,False
3943,757,20250828,3,0,0,0,0,0,0,0,11,True,False,False
3944,474,20250828,1,0,0,0,0,0,0,11,45,True,False,False
3945,15,20250828,2,0,0,0,0,0,0,9,35,True,True,False
3946,776,20250828,4,3,2,194,8,2,3,8,5,False,False,False
3947,756,20250828,4,0,0,0,0,0,0,0,29,True,True,False
3948,279,20250828,2,2,5,174,7,1,2,7,2,False,True,False
3949,923,20250828,3,1,1,171,9,0,3,29,4,False,True,True
3950,604,20250828,4,1,1,228,1,3,1,16,7,False,True,False
3951,87,20250828,5,5,5,109,1,2,3,1,1,False,True,True
3952,635,20250828,2,4,6,36,0,1,3,9,5,False,False,False
3953,753,20250828,5,2,6,95,0,1,2,10,7,False,True,True
3954,249,20250828,4,3,4,22,3,5,3,2,5,False,False,True
3955,309,20250828,2,0,0,0,0,0,0,4,14,True,True,False
3956,255,20250828,4,0,0,0,0,0,0,13,41,True,True,True
3957,570,20250828,1,3,4,250,7,0,1,11,5,False,False,False
3958,668,20250828,1,4,7,47,3,5,2,6,1,False,True,False
3959,386,20250828,1,2,7,89,3,3,1,23,7,False,False,False
3960,647,20250828,3,0,0,0,0,0,0,11,59,True,True,False
3961,36,20250828,1,0,0,0,0,0,0,11,27,True,True,True
3962,400,20250828,1,0,0,0,0,0,0,9,40,True,False,True
3963,924,20250828,5,5,6,296,0,2,1,26,1,False,True,False
3964,129,20250828,1,0,0,0,0,0,0,13,59,True,True,True
3965,929,20250828,5,0,0,0,0,0,0,1,37,True,True,False
3966,900,20250828,3,0,0,0,0,0,0,3,57,True,False,True
3967,232,20250828,4,1,8,68,3,3,2,25,1,False,True,True
3968,151,20250828,4,0,0,0,0,0,0,4,40,True,True,False
3969,885,20250828,3,4,5,263,8,4,2,12,3,False,False,True
3970,825,20250828,1,3,6,216,3,1,2,5,6,False,False,False
3971,177,20250828,4,0,0,0,0,0,0,5,51,True,True,True
3972,253,20250828,5,4,1,241,5,4,2,13,7,False,False,False
3973,913,20250828,3,4,5,210,10,2,2,1,7,False,False,False
3974,552,20250828,4,3,4,197,1,3,1,14,7,False,False,False
3975,675,20250828,3,5,5,266,10,3,1,29,3,False,False,True
3976,571,20250828,5,0,0,0,0,0,0,10,44,True,False,True
3977,471,20250828,2,1,5,260,6,5,3,7,2,False,True,True
3978,953,20250828,1,5,8,159,0,5,2,24,1,False,True,True
3979,172,20250828,1,1,8,32,10,0,1,12,6,False,False,False
3980,815,20250828,5,4,6,56,1,2,1,14,3,False,False,True
3981,921,20250828,5,3,6,185,4,2,3,22,5,False,True,False
3982,452,20250828,4,4,1,44,6,2,1,25,7,False,True,True
3983,329,20250828,1,0,0,0,0,0,0,7,45,True,False,True
3984,341,20250828,1,5,2,227,8,0,3,26,0,False,False,True
3985,271,20250828,2,3,7,132,0,5,2,1,0,False,False,True
3986,579,20250828,3,4,1,164,5,1,1,12,3,False,False,False
3987,709,20250828,4,2,4,245,1,2,2,27,5,False,True,False
3988,770,20250828,1,3,7,180,7,4,3,5,2,False,True,False
3989,132,20250828,2,0,0,0,0,0,0,11,30,True,True,False
3990,676,20250828,2,3,4,161,7,5,1,10,6,False,True,True
3991,938,20250828,3,0,0,0,0,0,0,9,23,True,True,False
3992,696,20250828,5,0,0,0,0,0,0,3,23,True,False,False
3993,228,20250828,5,0,0,0,0,0,0,14,50,True,True,False
3994,250,20250828,1,0,0,0,0,0,0,6,16,True,False,False
3995,768,20250828,1,1,7,73,5,5,1,1,0,False,False,True
3996,850,20250828,1,3,8,182,9,1,2,16,4,False,True,True
3997,247,20250828,1,4,2,294,0,4,2,26,1,False,False,False
3998,861,20250828,4,5,1,17,0,4,1,24,4,False,False,False
3999,391,20250828,5,2,5,171,3,3,2,30,5,False,True,False
4000,393,20250828,3,3,6,164,8,2,2,2,1,False,True,False
4001,848,20250828,4,5,5,189,6,2,2,4,2,False,False,False
4002,854,20250828,3,5,7,67,8,4,1,6,6,False,False,False
4003,225,20250828,2,2,3,48,1,3,3,11,3,False,True,True
4004,137,20250828,3,0,0,0,0,0,0,6,29,True,False,True
4005,731,20250828,1,4,8,220,9,4,1,5,6,False,True,True
4006,560,20250828,2,0,0,0,0,0,0,6,43,True,False,False
4007,518,20250828,4,4,2,128,6,0,1,14,4,False,True,True
4008,797,20250828,2,0,0,0,0,0,0,6,45,True,False,True
4009,467,20250828,5,0,0,0,0,0,0,1,56,True,False,False
4010,140,20250828,1,4,2,45,1,3,1,8,6,False,False,False
4011,707,20250828,5,4,3,47,4,0,1,30,5,False,True,True
4012,705,20250828,3,3,4,171,2,5,3,29,3,False,True,True
4013,222,20250828,1,5,3,300,9,3,2,14,2,False,True,True
4014,701,20250828,5,0,0,0,0,0,0,8,58,True,False,False
4015,769,20250828,2,2,4,286,8,5,3,10,4,False,True,False
4016,601,20250828,4,0,0,0,0,0,0,0,28,True,True,True
4017,794,20250828,3,2,1,146,7,5,2,23,1,False,True,True
4018,287,20250828,2,1,7,60,10,4,2,24,2,False,True,True
4019,39,20250828,2,0,0,0,0,0,0,15,48,True,True,True
4020,28,20250828,2,4,7,71,4,0,3,28,3,False,True,True
4021,874,20250828,2,4,3,281,0,2,3,17,7,False,True,False
4022,733,20250828,1,2,5,280,2,3,2,4,0,False,True,False
4023,457,20250828,2,2,8,48,5,4,1,18,3,False,False,False
4024,824,20250828,3,4,7,153,8,1,3,10,3,False,True,False
4025,666,20250828,4,3,4,259,3,4,2,28,7,False,False,True
4026,981,20250828,1,2,8,85,5,4,1,24,6,False,False,True
4027,230,20250828,4,0,0,0,0,0,0,3,18,True,False,False
4028,893,20250828,4,5,8,187,10,2,1,20,2,False,False,True
4029,880,20250828,4,5,4,142,9,3,2,10,2,False,False,False
4030,165,20250828,1,5,6,246,4,1,1,14,1,False,False,True
4031,952,20250828,5,4,4,232,5,1,1,30,6,False,False,False
4032,89,20250828,2,1,8,296,4,4,3,24,3,False,True,True
4033,748,20250828,3,1,2,112,4,5,1,11,1,False,True,False
4034,736,20250828,1,0,0,0,0,0,0,9,18,True,True,True
4035,179,20250828,4,0,0,0,0,0,0,8,12,True,True,False
4036,398,20250828,5,5,1,231,7,2,2,5,7,False,False,False
4037,803,20250828,3,3,6,293,4,2,2,25,7,False,True,False
4038,80,20250828,2,0,0,0,0,0,0,8,58,True,True,False
4039,208,20250828,1,4,2,42,1,1,1,3,0,False,False,True
4040,765,20250828,1,2,2,116,8,5,1,6,4,False,True,True
4041,51,20250828,4,5,7,76,4,1,2,6,2,False,True,True
4042,26,20250828,3,0,0,0,0,0,0,5,14,True,True,False
4043,931,20250828,3,5,1,138,4,2,1,18,5,False,True,False
4044,191,20250828,2,0,0,0,0,0,0,15,25,True,False,True
4045,656,20250828,1,0,0,0,0,0,0,12,17,True,False,False
4046,460,20250828,5,4,7,120,0,5,1,20,7,False,False,False
4047,69,20250828,1,1,1,76,2,3,2,7,3,False,False,True
4048,596,20250828,1,1,6,238,7,5,2,25,3,False,False,False
4049,316,20250828,3,3,6,65,2,0,3,11,7,False,True,False
4050,136,20250828,4,0,0,0,0,0,0,11,53,True,True,True
4051,826,20250828,3,4,1,117,10,4,2,27,6,False,False,False
4052,483,20250828,4,0,0,0,0,0,0,0,38,True,False,True
4053,519,20250828,3,0,0,0,0,0,0,9,40,True,True,True
4054,116,20250828,2,0,0,0,0,0,0,11,34,True,False,False
4055,429,20250828,1,5,5,131,7,0,3,10,0,False,True,False
4056,166,20250828,5,1,8,121,9,5,2,26,7,False,False,False
4057,167,20250828,2,0,0,0,0,0,0,12,38,True,True,False
4058,598,20250828,2,1,2,265,2,5,1,13,5,False,False,True
4059,946,20250828,1,1,1,174,4,5,2,19,0,False,True,False
4060,45,20250828,4,2,5,225,0,1,1,20,5,False,False,False
4061,828,20250828,4,4,4,48,10,0,1,3,3,False,False,False
4062,394,20250828,3,0,0,0,0,0,0,4,28,True,True,False
4063,126,20250828,2,5,7,174,9,2,1,30,1,False,True,True
